image_id,filename,filepath,split,caption,label,all_captions_json
flickr30k_392,113032513.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/113032513.jpg,train,"Blond child with large black coat, multicolored scarf, and knit hat standing in front of a window.",,"[""Blond child with large black coat, multicolored scarf, and knit hat standing in front of a window."", ""Little boy wearing a multicolored scarf and hat has a sad look on his face as he is looking down."", ""A younger boy is wearing a striped scarf and stocking cap."", ""A child standing outside in a matching cap and scarf."", ""Young boy is dressed for cold weather.""]"
flickr30k_393,1130369873.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1130369873.jpg,train,A brown dog swims through water outdoors with a tennis ball in its mouth.,,"[""A brown dog swims through water outdoors with a tennis ball in its mouth."", ""A red dog, holding a ball, splashes through vegetation filled water."", ""A brown dog is running through neck-deep water carrying a tennis ball."", ""A brown dog splashes in the water while carrying a ball in its mouth."", ""Brown dog with tennis ball in mouth, in water and bushes.""]"
flickr30k_394,1130401779.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1130401779.jpg,train,Two brown dogs are creating large splashes as they run in a river.,,"[""Two brown dogs are creating large splashes as they run in a river."", ""Two brown dogs runs through the water."", ""Two brown dogs running through water."", ""Two dogs splash through the water."", ""Two brown dogs in the water.""]"
flickr30k_395,1131056918.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1131056918.jpg,test,Two young attractive women in front of a store drop coins for street performers.,,"[""Two young attractive women in front of a store drop coins for street performers."", ""Two women enjoy the entertainment of street performers."", ""Two men pretend to be statutes while women look on."", ""Two young women stop and watch street performers."", ""Pedestrians interact with street artists.""]"
flickr30k_396,113109101.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/113109101.jpg,train,A red-haired little girl is blowing bubbles in the water of a pool.,,"[""A red-haired little girl is blowing bubbles in the water of a pool."", ""A young girl with red-hair blows bubbles in clear water."", ""A girl blowing bubbles in the swimming pool."", ""A little girl blowing bubbles in the water."", ""A child blowing bubbles in water.""]"
flickr30k_397,1131155939.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1131155939.jpg,train,"A black lav runs into the water on the beach, with swimmers in the distance and sea kelp in the foreground.",,"[""A black lav runs into the water on the beach, with swimmers in the distance and sea kelp in the foreground."", ""A pile of seaweed sits on the sand, behind it a big black dog is running in the water."", ""A dog at the shore of an ocean, with seaweed in foreground."", ""A black dog runs into the ocean next to a pile of seaweed."", ""A dog is running in the waves at the beach.""]"
flickr30k_398,1131340021.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1131340021.jpg,train,"The little boy, in a short-sleeved shirt and shorts, is running outside.",,"[""The little boy, in a short-sleeved shirt and shorts, is running outside."", ""The little boy is wearing a black pinstripe shirt and walking on a deck."", ""Little boy in a striped shirt and brown shorts is running."", ""Young boy running outside on the pavement."", ""A young boy runs while wearing sandals.""]"
flickr30k_399,1131800850.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1131800850.jpg,train,A furry dog attempts to dry itself by shaking the water off its coat.,,"[""A furry dog attempts to dry itself by shaking the water off its coat."", ""A brown and white dog stands outside while it snows."", ""The large brown and white dog shakes off water."", ""A dog is looking at something near the water."", ""A white and brown dog shaking its self dry.""]"
flickr30k_400,1131883759.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1131883759.jpg,train,"Someone holding a piece of, what looks like clear plastic, down on a hard surface while they drill a hole through it.",,"[""Someone holding a piece of, what looks like clear plastic, down on a hard surface while they drill a hole through it."", ""A small whole is being drilled into a white piece of plastic while being held down securely on a workbench."", ""Someone working on a project using a jigsaw cutting machine."", ""A hand holding an object while a hole is drilled in it."", ""Someone is drilling some plastic on a wooden block.""]"
flickr30k_401,1131889107.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1131889107.jpg,train,Roller derby girls waiting for the next round of action!,,"[""Roller derby girls waiting for the next round of action!"", ""A group of people getting ready to rollerskate"", ""A women's roller derby team taking a break."", ""Women wearing rollerskates sit on the floor."", ""Some rollerskaters are sitting down.""]"
flickr30k_402,1131932671.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1131932671.jpg,train,The boy in blue shorts is bouncing on the bed.,,"[""The boy in blue shorts is bouncing on the bed."", ""A boy jumps from one bed to another."", ""A boy jumped up from the green bed."", ""A small child is jumping on a bed."", ""A boy is jumping on a bed.""]"
flickr30k_403,1132772170.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1132772170.jpg,train,A man is standing with his arms folded looking at something while the person behind him is jumping onto one of the two beds in the room.,,"[""A man is standing with his arms folded looking at something while the person behind him is jumping onto one of the two beds in the room."", ""A man wearing a yellow shirt standing in the middle of two beds that a boy is jumping on in the background"", ""A young child jumping on the bed as a man looks the other way."", ""Man standing in the bedroom with little boy jumping into bed."", ""A child leaping from bed to bed behind the back of a man.""]"
flickr30k_404,113291048.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/113291048.jpg,train,A young man holds up a piece of wood and a chainsaw as presses a cigarette between his lips.,,"[""A young man holds up a piece of wood and a chainsaw as presses a cigarette between his lips."", ""A man carrying an electric saw and a square board inside of a shop."", ""A boy in a gray hoodie holds up a chainsaw."", ""A young man holding a huge chainsaw."", ""A man holding a chainsaw.""]"
flickr30k_405,11337976.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/11337976.jpg,train,A shirtless man with sunglasses and a helmet is riding a motorcycle next to traffic cones.,,"[""A shirtless man with sunglasses and a helmet is riding a motorcycle next to traffic cones."", ""A man on a motorcycle without a shirt and another man standing under shade."", ""A shadowy figure watches a shirtless man ride past on a chopper."", ""A man on a motorcycle with no shirt on at a bike event."", ""A shirtless man is riding a motorcycle.""]"
flickr30k_406,11338041.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/11338041.jpg,train,People waiting to enter a white building through an entry way with an orange handwritten sign to the left of it.,,"[""People waiting to enter a white building through an entry way with an orange handwritten sign to the left of it."", ""Three people enter a building with a handwritten sign that says \""Welcome Bikers.\"""", ""A line of people wait to enter a building with a sign posted \""Welcome Bikers.\"""", ""A group of people enter a doorway next to a red sign reading \""WELCOME Bikers\""."", ""A group of people entering a building.""]"
flickr30k_407,113637264.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/113637264.jpg,train,A man in a white shirt lays cement on a brick wall.,,"[""A man in a white shirt lays cement on a brick wall."", ""A bricklayer smoothing out concrete."", ""A man is happily laying bricks."", ""A man is putting up a wall."", ""A man is mortaring bricks.""]"
flickr30k_408,1136497229.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1136497229.jpg,train,A woman wearing glasses puts her hand on the shoulder of a young child as they sit at a flat wooden surface.,,"[""A woman wearing glasses puts her hand on the shoulder of a young child as they sit at a flat wooden surface."", ""A woman with glasses puts her arm around a very young child who is eating something."", ""A woman has her arm around a child as the child is eating"", ""A brown-haired woman looks at a baby eating something."", ""A woman touching her child's shoulder.""]"
flickr30k_409,1136758631.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1136758631.jpg,train,A woman in a black top with a shopping bag standing near the train tracks while others read.,,"[""A woman in a black top with a shopping bag standing near the train tracks while others read."", ""A line of people, some standing and some sitting, are waiting on a platform for a train."", ""On a sunny day, a small crowd wait for the railroad on the platform."", ""People, both standing and sitting, along a train track."", ""Four people waiting at a train station on a sunny day.""]"
flickr30k_410,113678030.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/113678030.jpg,train,A snowboarder sits on a slope with skiers and boarders nearby.,,"[""A snowboarder sits on a slope with skiers and boarders nearby."", ""Snowboarders sitting in the snow while skiers take the hill."", ""A snowboarder takes a rest on the mountainside."", ""Two skiers stand, two sit on slopes."", ""The snowboarder is sitting down.""]"
flickr30k_411,113737410.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/113737410.jpg,train,Many people are walking around shopping in a brightly lit and colorful shopping mall.,,"[""Many people are walking around shopping in a brightly lit and colorful shopping mall."", ""People strolling in a mall with colorful decorations hanging from the ceiling."", ""People are walking around in a brightly-lit indoor shopping center."", ""New mall has opened bringing a lot of shoppers."", ""Many shoppers are walking around in a mall.""]"
flickr30k_412,11382381.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/11382381.jpg,train,A woman wearing a green tank top is working on a horse's shoe.,,"[""A woman wearing a green tank top is working on a horse's shoe."", ""A woman in a green tank top puts a horseshoe on a horse."", ""A woman in a green shirt is working on a horse's hoof."", ""A female blacksmith is shoeing a horse."", ""A woman is shoeing a horse.""]"
flickr30k_413,1138784872.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1138784872.jpg,train,A small child in green clothing walks past a store opening and a woman in pink pants.,,"[""A small child in green clothing walks past a store opening and a woman in pink pants."", ""The child in the green one piece suit is walking past a store window."", ""A young boy is walking in front of some stores"", ""A girl in green walks down a city street."", ""A small child walks down a sidewalk.""]"
flickr30k_414,1139029795.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1139029795.jpg,train,A group of local cheerleaders in red and white kept our spirits up during the parade.,,"[""A group of local cheerleaders in red and white kept our spirits up during the parade."", ""A group of cheerleaders cheering on the street, dressed in red and white."", ""Cheerleaders in red and white uniforms cheering in the street."", ""Women are cheerleading in the street."", ""A group of girls are cheering.""]"
flickr30k_415,11391827.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/11391827.jpg,train,"A man in a brown uniform reaching out from an industrial doorway, as if he is going to shut the door.",,"[""A man in a brown uniform reaching out from an industrial doorway, as if he is going to shut the door."", ""A man is inside a truck looking out with his left arm in front of a door."", ""A man in a brown shirt prepares to close the door."", ""A delivery man exiting the back of a truck."", ""A man opening a door and looking out.""]"
flickr30k_416,114051287.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/114051287.jpg,train,A boy in a red soccer strip is holding his boots in his hand whilst stepping out of a car.,,"[""A boy in a red soccer strip is holding his boots in his hand whilst stepping out of a car."", ""A young boy gets out of the van and prepares his shoes for wear during a soccer game."", ""A boy dressed in soccer attire and holding his shoes getting out of a car."", ""A child getting out of the car wearing soccer shoes."", ""A boy in glasses is wearing a red shirt.""]"
flickr30k_417,114052371.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/114052371.jpg,train,This is a teen or young adult with braids in their hair sitting in a chair with a yellow pillow in their lap.,,"[""This is a teen or young adult with braids in their hair sitting in a chair with a yellow pillow in their lap."", ""A white, young man in dreadlocks and a green kilt is sitting on a couch smiling."", ""A boy with dreds in his hair and wearing a kilt sitting in a chair."", ""A female with dreadlocks sits down and holds a pillow."", ""A man in a green kilt is relaxing on the sofa.""]"
flickr30k_418,1140793239.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1140793239.jpg,train,A girl holding a drink with a straw in it standing in front of a man kissing her on the cheek as she smiles.,,"[""A girl holding a drink with a straw in it standing in front of a man kissing her on the cheek as she smiles."", ""A man in a blue t-shirt kisses a woman in a white tank top holding a drink at a bar."", ""A man in a blue shirt is kissing a woman in a white shirt on the cheek."", ""A man in a blue shirt is kissing a woman with blond-hair on the cheek."", ""A man is kissing a woman holding a drink.""]"
flickr30k_419,1141643526.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1141643526.jpg,val,"A group of people gather in a bar, and one man in a black shirt holds his arm and signals to the camera.",,"[""A group of people gather in a bar, and one man in a black shirt holds his arm and signals to the camera."", ""In a crowd of young people at a bar, a man stands displaying the rock and roll sign."", ""A man is making a \""rock\"" gesture while standing on a stool in a crowded bar."", ""A single man in a black t-shirt standing above the crowd at a busy bar."", ""People enjoying drinks in a crowded bar.""]"
flickr30k_420,1141644104.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1141644104.jpg,train,A woman in a white and tan striped dress sits in the lap of a man with a tan collared shirt.,,"[""A woman in a white and tan striped dress sits in the lap of a man with a tan collared shirt."", ""A man and women are posing for the camera and looking very happy together."", ""A happy couple cuddling up for a nice photo."", ""Blond-haired couple posing for picture."", ""A happy couple sitting together.""]"
flickr30k_421,114164952.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/114164952.jpg,train,Family taking a winter walk in a park path while two of the children run ahead of the family.,,"[""Family taking a winter walk in a park path while two of the children run ahead of the family."", ""Grownups and small children are walking down a road lined with trees."", ""Two children move along a gravel path surrounded by trees."", ""Two children play on the path in a park."", ""Two kids walking in an outdoor area.""]"
flickr30k_422,1141718391.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1141718391.jpg,val,Woman and man walking across wooden rope bridge with a caution sign beside it.,,"[""Woman and man walking across wooden rope bridge with a caution sign beside it."", ""A man and a woman are crossing over a rope bridge with greenery all over them."", ""A man and a woman crossing a suspension bridge in a tropical setting."", ""A bridge through high green plants, a man and a woman on it."", ""A man and a woman are walking across a rope bridge.""]"
flickr30k_423,1141739219.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1141739219.jpg,train,A man is helping a girl step down from a colorful truck whilst a woman and three children watch.,,"[""A man is helping a girl step down from a colorful truck whilst a woman and three children watch."", ""A very colorful bus is pulled off to the side of the road as its passengers load."", ""A girl climbing down from the side of a bright blue truck while others watch."", ""Two women and four children standing next to a brightly painted truck."", ""A family gathered at a painted van""]"
flickr30k_424,1142283988.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1142283988.jpg,train,Two people are hugging and one is wearing a pink-hooded stretch top.,,"[""Two people are hugging and one is wearing a pink-hooded stretch top."", ""A young woman hugs a young man who's wearing a pink costume."", ""A smiling woman holds a person dressed in a pig costume."", ""A blond woman poses with a person in a pink costume."", ""Blond embracing young man in pink costume, at event""]"
flickr30k_425,1142847777.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1142847777.jpg,train,A woman in a blue helmet and brown shorts rides her bike on a busy street.,,"[""A woman in a blue helmet and brown shorts rides her bike on a busy street."", ""A woman wearing a blue helmet rides her bicycle in a parking lot."", ""A woman is riding her bicycle in traffic"", ""A bicyclist riding on a city street."", ""A woman is riding a blue bike.""]"
flickr30k_426,1142916102.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1142916102.jpg,train,"A little girl, with long blond-hair and wearing a dress, looking at her refection in a puddle.",,"[""A little girl, with long blond-hair and wearing a dress, looking at her refection in a puddle."", ""A young girl in a sundress and sandals looking at her reflection in a puddle."", ""A young girl in a dress is looking at her reflection in a river bed."", ""A little girl wearing a green dress is standing in front of puddle."", ""A child looks at her reflection in a puddle of water.""]"
flickr30k_427,1143373711.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1143373711.jpg,train,A man in blue and white biking gear rides down a busy street.,,"[""A man in blue and white biking gear rides down a busy street."", ""A man wearing a helmet riding his bicycle down the street."", ""A bicyclist getting ready to cross a street."", ""A biker in spandex riding on a busy street."", ""A bicycle rider is crossing a street.""]"
flickr30k_428,114368470.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/114368470.jpg,train,A youth with long dirty blond-hair wearing a denim jacket and jeans looks at the conveyor belt of groceries while waiting at a checkout line.,,"[""A youth with long dirty blond-hair wearing a denim jacket and jeans looks at the conveyor belt of groceries while waiting at a checkout line."", ""Boy standing in line in a grocery store with his items on the conveyor belt."", ""A young girl and an older man are checking out at the food store."", ""A father and son at the checkout in a supermarket."", ""Young boy and an older man waiting to check out.""]"
flickr30k_429,1143815134.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1143815134.jpg,train,"A man and a woman, both wearing hiking gear, are standing on the edge of a large canyon.",,"[""A man and a woman, both wearing hiking gear, are standing on the edge of a large canyon."", ""Two people take in the scene as they stand together looking out over the canyon."", ""Two travelers at the edge of a cliff overlooking the mountains."", ""Man and woman standing at grand canyon looking out."", ""Two people at cliff side overlooking Grand Canyon.""]"
flickr30k_430,1143882946.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1143882946.jpg,train,A woman in a blue vest and a sky blue helmet stands with her bicycle in traffic.,,"[""A woman in a blue vest and a sky blue helmet stands with her bicycle in traffic."", ""A woman with a helmet and a backpack walks next to her bike."", ""A woman in a helmet rides her bike behind a car."", ""Women with bike and helmet wait for traffic."", ""A lady wearing a helmet holding a bike.""]"
flickr30k_431,114410209.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/114410209.jpg,train,A person wearing a short-sleeved light blue shirt over a long-sleeved white shirt and blue jeans is holding a long-lensed camera to his face while standing next to a red colored railroad car.,,"[""A person wearing a short-sleeved light blue shirt over a long-sleeved white shirt and blue jeans is holding a long-lensed camera to his face while standing next to a red colored railroad car."", ""A young man standing in front of a red freight car holding a camera and taking a photo."", ""A boy standing in front of a red box car, is taking a photo."", ""Man photographing red railroad car with large camera lens."", ""Man with camera standing beside a train.""]"
flickr30k_432,1144288288.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1144288288.jpg,train,A woman wearing a white hat and shirt is jogging down a street with a plant store on the corner.,,"[""A woman wearing a white hat and shirt is jogging down a street with a plant store on the corner."", ""A woman in a white shirt and blue shorts is wearing headphones."", ""A man in shorts is jogging along a street with a headset."", ""A person in blue shorts and wearing a Walkman jogs."", ""A woman walks on a street wearing headphones.""]"
flickr30k_433,114474325.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/114474325.jpg,train,Odd looking young adult playing around a large tree that has big roots.,,"[""Odd looking young adult playing around a large tree that has big roots."", ""A guy with five girls out climbing on an old tree in a park area."", ""People wearing costumes standing in front of a large tree."", ""A man and a woman play on a tree while others look on."", ""People play on a big tree.""]"
flickr30k_434,1144865997.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1144865997.jpg,test,A group of people standing on the lawn in front of a building.,,"[""A group of people standing on the lawn in front of a building."", ""Many people in blue jeans stand in front of a white church."", ""A large group of people stand outside of a church."", ""Family members standing outside a home."", ""People standing outside of a building.""]"
flickr30k_435,1144874057.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1144874057.jpg,train,Six people are standing in a concrete block building with a piece of plastic and a green basket on the floor.,,"[""Six people are standing in a concrete block building with a piece of plastic and a green basket on the floor."", ""A man in a white long-sleeve shirt and black cap holding a bottled drink under his arm."", ""A group of people standing in a circle on plastic liner."", ""Several people are dividing up painting supplies."", ""A group of young people are in a garage""]"
flickr30k_436,1144885633.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1144885633.jpg,train,"Three young men read the plaque on a wooden cross in a rocky landscape, one young man is talking on his cellphone.",,"[""Three young men read the plaque on a wooden cross in a rocky landscape, one young man is talking on his cellphone."", ""Three men stand near a large wooden cross overlooking a desert mountain."", ""Three men are looking at a sign on a cross in a canyon."", ""Three young males are standing in front of a cross."", ""Three men look at a sign.""]"
flickr30k_437,1144946743.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1144946743.jpg,train,A young girl with glasses is kneeling on a stone ledge in front of a mud-filled bucket.,,"[""A young girl with glasses is kneeling on a stone ledge in front of a mud-filled bucket."", ""A little girl kneels on a ledge at the edge of a fence, with a bucket in front of her."", ""A young girl with brown hair and glasses is kneeling near a bucket and fence."", ""A young lady sits in front of a fence with a bucket."", ""A girl with dirty hands seems to be happy outside.""]"
flickr30k_438,1145145003.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1145145003.jpg,train,A person trying desperately not to be photographed by putting their sweater over their head as they compute.,,"[""A person trying desperately not to be photographed by putting their sweater over their head as they compute."", ""A person wearing red pants hides their head under a black jacket in front of a desk with many computers."", ""The woman tries to hide from work under a black sweatshirt, but her red corduroy pants give her away."", ""A person with red pants with cover over her head sitting in front of multiple computers."", ""A child is hiding under a sweater in a chair.""]"
flickr30k_439,1145718750.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1145718750.jpg,train,"A young man wearing a baseball cap brushes at the base of a statue of Jesus Christ, during the day.",,"[""A young man wearing a baseball cap brushes at the base of a statue of Jesus Christ, during the day."", ""A young boy dusts and cleans bronze statues at his summer job."", ""A young man cleaning a statue with a brush."", ""A man in a red shirt is painting a statue."", ""A person wearing a hat cleaning a statute.""]"
flickr30k_440,1145722716.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1145722716.jpg,train,Three male figures of different ages stand next to some rocks as they are dwarfed by a large upright wooden cross.,,"[""Three male figures of different ages stand next to some rocks as they are dwarfed by a large upright wooden cross."", ""Two young men clutch rags in their hands as a elderly man tells them how to clean the large cross."", ""Two younger boys are standing in front of an older man in front of a large wooden cross."", ""Two young men and an older man are standing in front of a big wooden cross."", ""Two men listening intently to a local underneath a landmark.""]"
flickr30k_441,1145730606.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1145730606.jpg,train,Someone is holding a young women on their shoulders for her to be able to reach the area she would like to use a wire brush to scrape off peeling paint.,,"[""Someone is holding a young women on their shoulders for her to be able to reach the area she would like to use a wire brush to scrape off peeling paint."", ""A woman is holding a cleaning brush while someone is holding her up over a door frame."", ""A woman sits on someone's shoulders while using a wire brush on a door frame."", ""A woman sits on a man's shoulders using a heavy brush as a hammer."", ""A girl is sitting on someone's shoulders in front of a green wall.""]"
flickr30k_442,1145755142.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1145755142.jpg,train,"A man is standing on a ladder in front of a cross, while a person is holding the ladder.",,"[""A man is standing on a ladder in front of a cross, while a person is holding the ladder."", ""4 men are working on ladders cutting off tree branches."", ""Group setting up a wooden cross near a large boulder."", ""Men standing around, and working on ladders."", ""A group of men climb ladders outdoors.""]"
flickr30k_443,1145770960.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1145770960.jpg,train,"A child and a man sit on the ground together, ready to use paintbrushes and a bucket.",,"[""A child and a man sit on the ground together, ready to use paintbrushes and a bucket."", ""A man in a hat is sitting next to a little boy and next to a metal bucket."", ""A young boy picks up a paintbrush and grins."", ""A man and a child with a bucket of paint."", ""A man and a child painting a post.""]"
flickr30k_444,1145781754.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1145781754.jpg,train,Four men with baseball caps and logo t-shirts laughing together at a table.,,"[""Four men with baseball caps and logo t-shirts laughing together at a table."", ""Four men in white shirts and baseball caps sitting around a table."", ""Four men in white T-shirts, blue jeans, and hats talking."", ""A group of friends converse around a table."", ""A group of friends talk around a table.""]"
flickr30k_445,1145810912.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1145810912.jpg,train,A boy works on a log that he is using for a project.,,"[""A boy works on a log that he is using for a project."", ""A boy in a red and blue shirt painting a log."", ""Child in red and blue shirt painting a log."", ""A boy looking at a chopped log."", ""A child using a woodworking tool""]"
flickr30k_446,1146490295.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1146490295.jpg,train,A man in a white shirt is talking with two men and two women sitting on a bench.,,"[""A man in a white shirt is talking with two men and two women sitting on a bench."", ""Man with gray hair telling a story to a group of younger people on a bench."", ""An old man is talking to a group of people sitting on a bench."", ""A man shakes his arm at a group of people seated on a bench."", ""People talking together as they sit on a bench.""]"
flickr30k_447,1146938063.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1146938063.jpg,train,"Two men talk while the one on the right holds in his left arm, and the one on the right holds a notebook behind him, they are in a field.",,"[""Two men talk while the one on the right holds in his left arm, and the one on the right holds a notebook behind him, they are in a field."", ""The man in the white shirt is listening to the man in the blue shirt."", ""Two men, one black, one white, are holding books and talking."", ""Two men carrying books, walking and talking in a field."", ""Two people are standing in a field holding some books.""]"
flickr30k_448,114715590.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/114715590.jpg,train,"Young male wearing a hoodie, is performing stunts on his skateboard.",,"[""Young male wearing a hoodie, is performing stunts on his skateboard."", ""A man in a white hoodie doing an skateboard trick on two stairs."", ""A skateboarder is does an \""ollie\"" down a couple of stairs."", ""A person doing a skateboard flip next to a black trashcan."", ""A man is skateboarding down 2 stairs.""]"
flickr30k_449,114722877.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/114722877.jpg,train,"A man wearing a blue shirt, standing on the railroad is taking picture of the bridge.",,"[""A man wearing a blue shirt, standing on the railroad is taking picture of the bridge."", ""A man standing on a railroad track taking a picture of the water between two bridges."", ""A man standing on a railroad track looking through his binoculars at a river."", ""A woman is taking a photo of a bridge while standing on the train tracks."", ""A person standing on railroad tracks in front of two bridges.""]"
flickr30k_450,1147391743.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1147391743.jpg,train,A family in an African village sits outside of their home on the ground.,,"[""A family in an African village sits outside of their home on the ground."", ""A group of indigenous people relaxing outside of their hut."", ""Numerous people sitting on the ground near a straw hut."", ""Multiple people are sitting in outside of a hut."", ""Several African women sit in front of a hut.""]"
flickr30k_451,1148095714.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1148095714.jpg,train,A young dark-skinned child in a long blue coat is chasing a ball.,,"[""A young dark-skinned child in a long blue coat is chasing a ball."", ""A little boy in a suit jacket is playing with a ball."", ""Black boy in sandals playing with a ball in the grass"", ""A kid may be playing soccer while in a suit."", ""A young african boy kicking a ball.""]"
flickr30k_452,1148238960.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1148238960.jpg,train,People on bicycles waiting at an intersection.,,"[""People on bicycles waiting at an intersection."", ""Bicyclists are standing at an intersection."", ""Bicyclists waiting at an intersection."", ""People waiting at a light on bikes."", ""Three bikers stop in town.""]"
flickr30k_453,1148889628.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1148889628.jpg,train,A construction worker in jeans is standing on a scaffold holding on to a metal frame with a city backdrop.,,"[""A construction worker in jeans is standing on a scaffold holding on to a metal frame with a city backdrop."", ""Workman standing on scaffolding against the New York City skyline."", ""A man stands on a scaffold his back facing away looking at a city."", ""A construction worker is building scaffolding for the job."", ""A construction worker assembles a scaffold.""]"
flickr30k_454,1149097018.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1149097018.jpg,train,A little baby dressed in green and yellow wearing a bib cries.,,"[""A little baby dressed in green and yellow wearing a bib cries."", ""A baby wearing a green bib with a frog on it is crying."", ""Baby wears green frog big and makes grotesque face."", ""An infant in a green outfit is expressing emotion."", ""An infant lays on a bed with it's mouth open.""]"
flickr30k_455,1149179852.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1149179852.jpg,train,A man without a shirt on is guiding a large brown horse pulling a green and yellow wagon.,,"[""A man without a shirt on is guiding a large brown horse pulling a green and yellow wagon."", ""The shirtless man is walking the Shetland pony and carriage down the street."", ""A shirtless man escorts a horse pulling a carriage along a paved road."", ""Shirtless man leading a small horse-drawn covered wagon down a road"", ""A shirtless man leading a horse that is pulling a carriage.""]"
flickr30k_456,1149286224.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1149286224.jpg,train,There is a shirtless toned white man standing on a balcony of a construction site and holding some sort of tool.,,"[""There is a shirtless toned white man standing on a balcony of a construction site and holding some sort of tool."", ""A shirtless man leaning off scaffolding surrounded by hanging yellow fabric."", ""A guy standing outside with no shirt on looking up at the building."", ""A shirtless man leans over a balcony looking platform."", ""Man on scaffolding with yellow background.""]"
